Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.29939775428289E+00001, 0.11258808656582E-00002, 0.11210367686446E-00002, 0.12311273948614E+00000, 0.12307878594631E+00000, 0.90045371838683E+00000, 0.11258683786166E-00002, 0.11258808656582E-00002, 0.11258774826041E-00002, -.48407139594682E-00005, 0.36162183206934E+00001, 0.10000118147341E+00001, 0.28648762566195E+00000, -.10671768451350E+00002, 0.11258558915750E-00002, 0.67661081498597E-00008
0.30176948753339E+00001, 0.11397232921565E-00002, 0.11410089094474E-00002, 0.12308555153478E+00000, 0.12305183655978E+00000, 0.91151372973031E+00000, 0.11397090029356E-00002, 0.11397232921565E-00002, 0.11397196521515E-00002, 0.12892572959219E-00005, 0.36841408574479E+00001, 0.10000119673143E+00001, 0.28645599026119E+00000, -.10671768833039E+00002, 0.11396947137148E-00002, 0.72800100355153E-00008
0.30414101572071E+00001, 0.11537864434529E-00002, 0.11552723070216E-00002, 0.12305803890250E+00000, 0.12302446686644E+00000, 0.92274905721578E+00000, 0.11537698397009E-00002, 0.11537864434529E-00002, 0.11537823598795E-00002, 0.14899471421706E-00005, 0.37512162585084E+00001, 0.10000121217367E+00001, 0.28642397351072E+00000, -.10671769219501E+00002, 0.11537532359490E-00002, 0.81671468169712E-00008
0.30651238251455E+00001, 0.11680749434853E-00002, 0.11631603859754E-00002, 0.12303027194245E+00000, 0.12299682407398E+00000, 0.93416384463990E+00000, 0.11680557344861E-00002, 0.11680749434853E-00002, 0.11680703981722E-00002, -.49100121968014E-00005, 0.38174354007765E+00001, 0.10000122785758E+00001, 0.28639165716719E+00000, -.10671769610848E+00002, 0.11680365254868E-00002, 0.90906261355815E-00008
0.30888362762784E+00001, 0.11825944344640E-00002, 0.11679653468534E-00002, 0.12300227650309E+00000, 0.12296902670645E+00000, 0.94576262552353E+00000, 0.11825722294399E-00002, 0.11825944344640E-00002, 0.11825893651689E-00002, -.14624018315453E-00004, 0.38828157786394E+00001, 0.10000124383251E+00001, 0.28635907121781E+00000, -.10671770007196E+00002, 0.11825500244158E-00002, 0.10138590260577E-00007
0.31125442899690E+00001, 0.11973486931902E-00002, 0.11768134222147E-00002, 0.12297400223274E+00000, 0.12294106802188E+00000, 0.95754818735957E+00000, 0.11973228388234E-00002, 0.11973486931902E-00002, 0.11973428872619E-00002, -.20529465047179E-00004, 0.39473929456396E+00001, 0.10000126008491E+00001, 0.28632615695245E+00000, -.10671770408609E+00002, 0.11972969844566E-00002, 0.11611856676732E-00007
0.31362458187212E+00001, 0.12123411446622E-00002, 0.11950688048339E-00002, 0.12294531810906E+00000, 0.12291277679136E+00000, 0.96952358909524E+00000, 0.12123111483451E-00002, 0.12123411446622E-00002, 0.12123345239485E-00002, -.17265719114533E-00004, 0.40112260458700E+00001, 0.10000127653392E+00001, 0.28629276170739E+00000, -.10671770815177E+00002, 0.12122811520279E-00002, 0.13241427362504E-00007
0.31599413159517E+00001, 0.12275766390159E-00002, 0.12206920936569E-00002, 0.12291611089392E+00000, 0.12288393514080E+00000, 0.98169294664528E+00000, 0.12275422741446E-00002, 0.12275766390159E-00002, 0.12275693337310E-00002, -.68772400741072E-00005, 0.40743922975781E+00001, 0.10000129309512E+00001, 0.28625875345442E+00000, -.10671771227041E+00002, 0.12275079092733E-00002, 0.14610569823974E-00007
0.31836310472236E+00001, 0.12430614710898E-00002, 0.12464391505905E-00002, 0.12288639177260E+00000, 0.12285444742851E+00000, 0.99406048499179E+00000, 0.12430222776024E-00002, 0.12430614710898E-00002, 0.12430534910905E-00002, 0.33856595000755E-00005, 0.41369791906642E+00001, 0.10000130975554E+00001, 0.28622414500132E+00000, -.10671771644352E+00002, 0.12429830841151E-00002, 0.15959998587088E-00007
0.32073154683438E+00001, 0.12588035634756E-00002, 0.12664435973327E-00002, 0.12285627170348E+00000, 0.12282438385969E+00000, 0.10066313886053E+00001, 0.12587586357600E-00002, 0.12588035634756E-00002, 0.12587946612510E-00002, 0.76489360816785E-00005, 0.42275271274446E+00001, 0.10000132658924E+00001, 0.28618906536703E+00000, -.10671772067272E+00002, 0.12587137080445E-00002, 0.17804449217907E-00007
0.32309951236738E+00001, 0.12748115895263E-00002, 0.12793721234341E-00002, 0.12282584803161E+00000, 0.12279389975729E+00000, 0.10194123556098E+00001, 0.12747599125421E-00002, 0.12748115895263E-00002, 0.12748014906200E-00002, 0.45706328141117E-00005, 0.43506417058856E+00001, 0.10000134370437E+00001, 0.28615362777316E+00000, -.10671772495981E+00002, 0.12747082355578E-00002, 0.20197812707288E-00007
0.32546705713780E+00001, 0.12910950404765E-00002, 0.12876473420684E-00002, 0.12279512924751E+00000, 0.12276313326357E+00000, 0.10324116029342E+00001, 0.12910356875072E-00002, 0.12910950404765E-00002, 0.12910835819560E-00002, -.34362398876313E-00005, 0.45033294382599E+00001, 0.10000136117443E+00001, 0.28611784197833E+00000, -.10671772930668E+00002, 0.12909763345379E-00002, 0.22917041014156E-00007
0.32783423690196E+00001, 0.13076645329119E-00002, 0.12960823063047E-00002, 0.12276404018682E+00000, 0.12273213332085E+00000, 0.10456381089434E+00001, 0.13075964192997E-00002, 0.13076645329119E-00002, 0.13076515058292E-00002, -.11569199524496E-00004, 0.46638484603050E+00001, 0.10000137900189E+00001, 0.28608162027275E+00000, -.10671773371538E+00002, 0.13075283056875E-00002, 0.26054165316694E-00007
0.33020110437890E+00001, 0.13245309968535E-00002, 0.13100702938358E-00002, 0.12273246741812E+00000, 0.12270082181668E+00000, 0.10591005103380E+00001, 0.13244527323734E-00002, 0.13245309968535E-00002, 0.13245160545421E-00002, -.14445760706319E-00004, 0.48322863169549E+00001, 0.10000139712949E+00001, 0.28604483030709E+00000, -.10671773818816E+00002, 0.13243744678934E-00002, 0.29884622656061E-00007
0.33256770539050E+00001, 0.13417044836776E-00002, 0.13317677095930E-00002, 0.12270032122348E+00000, 0.12266902211156E+00000, 0.10728064995955E+00001, 0.13416147195680E-00002, 0.13417044836776E-00002, 0.13416873788379E-00002, -.99196692448954E-00005, 0.50088907109126E+00001, 0.10000141548961E+00001, 0.28600736729844E+00000, -.10671774272740E+00002, 0.13415249554584E-00002, 0.34209679460962E-00007
0.33493407668532E+00001, 0.13591948333707E-00002, 0.13574132886164E-00002, 0.12266760796200E+00000, 0.12263657649008E+00000, 0.10867632179109E+00001, 0.13590924380476E-00002, 0.13591948333707E-00002, 0.13591755402367E-00002, -.17622516203251E-00005, 0.51941696230056E+00001, 0.10000143406234E+00001, 0.28596923839462E+00000, -.10671774733566E+00002, 0.13589900427245E-00002, 0.38586268050129E-00007
0.33730024756102E+00001, 0.13770135547717E-00002, 0.13811436089891E-00002, 0.12263443853918E+00000, 0.12260345422764E+00000, 0.11009783134089E+00001, 0.13768970979880E-00002, 0.13770135547717E-00002, 0.13769919349051E-00002, 0.41516740840823E-00005, 0.53881385131725E+00001, 0.10000145289355E+00001, 0.28593057262114E+00000, -.10671775201566E+00002, 0.13767806412043E-00002, 0.43239733247341E-00007
0.33966624450424E+00001, 0.13951736918077E-00002, 0.14011977866503E-00002, 0.12260090786515E+00000, 0.12256972122796E+00000, 0.11154609254827E+00001, 0.13950411578653E-00002, 0.13951736918077E-00002, 0.13951493138549E-00002, 0.60484727953601E-00005, 0.55906483788096E+00001, 0.10000147204910E+00001, 0.28589148042005E+00000, -.10671775677028E+00002, 0.13949086239228E-00002, 0.48755905551758E-00007
0.34203207225739E+00001, 0.14136881043189E-00002, 0.14193746026444E-00002, 0.12256696666662E+00000, 0.12253543334437E+00000, 0.11302217610152E+00001, 0.14135373488549E-00002, 0.14136881043189E-00002, 0.14136605646831E-00002, 0.57140379612833E-00005, 0.58013931886005E+00001, 0.10000149155612E+00001, 0.28585190415856E+00000, -.10671776160258E+00002, 0.14133865933910E-00002, 0.55079271467660E-00007
