Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.11408526983277E+00002, 0.52704324812191E-00002, 0.47416022402642E-00002, 0.58981133612350E-00001, 0.58961061730746E-00001, 0.42091563782248E+00001, 0.52691169195368E-00002, 0.52704324812191E-00002, 0.52695840051997E-00002, -.52798176493550E-00003, 0.27981575582038E+00002, 0.10003710056703E+00001, 0.19829461853910E+00000, -.10672667115439E+00002, 0.52678013578546E-00002, 0.16969520388183E-00005
0.11430700635252E+00002, 0.52716344193628E-00002, 0.47322108371026E-00002, 0.58801210162956E-00001, 0.58781298571740E-00001, 0.42101760911321E+00001, 0.52703262247193E-00002, 0.52716344193628E-00002, 0.52707916680165E-00002, -.53858083091389E-00003, 0.27948549499829E+00002, 0.10003720106748E+00001, 0.19799193613707E+00000, -.10672669636173E+00002, 0.52690180300758E-00002, 0.16855026926599E-00005
0.11452873808106E+00002, 0.52722790126895E-00002, 0.47302895284464E-00002, 0.58620707061627E-00001, 0.58600965701930E-00001, 0.42107500933401E+00001, 0.52709798034065E-00002, 0.52722790126895E-00002, 0.52714424335245E-00002, -.54115290507809E-00003, 0.27884899870943E+00002, 0.10003730199237E+00001, 0.19768781291323E+00000, -.10672672164645E+00002, 0.52696805941236E-00002, 0.16731583301684E-00005
0.11475047167794E+00002, 0.52722944918095E-00002, 0.47370247063758E-00002, 0.58439672107273E-00001, 0.58420103427556E-00001, 0.42108246266384E+00001, 0.52710062869994E-00002, 0.52722944918095E-00002, 0.52714647883815E-00002, -.53444008200571E-00003, 0.27793614926668E+00002, 0.10003740329563E+00001, 0.19738232292900E+00000, -.10672674700280E+00002, 0.52697180821893E-00002, 0.16594068560593E-00005
0.11497221438561E+00002, 0.52716381879188E-00002, 0.47519308640122E-00002, 0.58258187800579E-00001, 0.58238781217039E-00001, 0.42103691291214E+00001, 0.52703635420500E-00002, 0.52716381879188E-00002, 0.52708164475843E-00002, -.51888558357205E-00003, 0.27677102569567E+00002, 0.10003750486599E+00001, 0.19707559937002E+00000, -.10672677242108E+00002, 0.52690888961813E-00002, 0.16434806690555E-00005
0.11519397370533E+00002, 0.52702584208742E-00002, 0.47740956512789E-00002, 0.58076352012122E-00001, 0.58057090437429E-00001, 0.42093429139242E+00001, 0.52689998975328E-00002, 0.52702584208742E-00002, 0.52694457868263E-00002, -.49535013554738E-00003, 0.27537288923818E+00002, 0.10003760658575E+00001, 0.19676780226470E+00000, -.10672679789138E+00002, 0.52677413741914E-00002, 0.16252680957524E-00005
0.11541575741503E+00002, 0.52681067116208E-00002, 0.48037171628734E-00002, 0.57894258288621E-00001, 0.57875132811699E-00001, 0.42077056089998E+00001, 0.52668665823856E-00002, 0.52681067116208E-00002, 0.52673042033204E-00002, -.46358704044700E-00003, 0.27375644681003E+00002, 0.10003770836776E+00001, 0.19645908528855E+00000, -.10672682340300E+00002, 0.52656264531504E-00002, 0.16050166005834E-00005
0.11563757364967E+00002, 0.52651346486171E-00002, 0.48413039117851E-00002, 0.57711966637562E-00001, 0.57692987150461E-00001, 0.42054169392988E+00001, 0.52639150883870E-00002, 0.52651346486171E-00002, 0.52643433100180E-00002, -.42303939823295E-00003, 0.27193481022424E+00002, 0.10003781017317E+00001, 0.19614954607401E+00000, -.10672684894452E+00002, 0.52626955281570E-00002, 0.15826771981229E-00005
0.11585943078177E+00002, 0.52612697567923E-00002, 0.48853788134322E-00002, 0.57529500640867E-00001, 0.57510690252395E-00001, 0.42024183805284E+00001, 0.52600730382828E-00002, 0.52612697567923E-00002, 0.52604908152840E-00002, -.37511200185187E-00003, 0.27367546898095E+00002, 0.10003791201978E+00001, 0.19583922086049E+00000, -.10672687450711E+00002, 0.52588763197732E-00002, 0.15578830166432E-00005
0.11608131702237E+00002, 0.52564701665223E-00002, 0.49324377892044E-00002, 0.57346925138493E-00001, 0.57328302547555E-00001, 0.41986758913836E+00001, 0.52552982948794E-00002, 0.52564701665223E-00002, 0.52557047993247E-00002, -.32326701012024E-00003, 0.27777086698464E+00002, 0.10003801394228E+00001, 0.19552821644372E+00000, -.10672690008037E+00002, 0.52541264232365E-00002, 0.15307343952845E-00005
0.11630319404902E+00002, 0.52507434784044E-00002, 0.49802175998867E-00002, 0.57164378202286E-00001, 0.57145943398512E-00001, 0.41941943804948E+00001, 0.52495979323445E-00002, 0.52507434784044E-00002, 0.52499926012925E-00002, -.26977500140583E-00003, 0.28408252781829E+00002, 0.10003811593411E+00001, 0.19521676533585E+00000, -.10672692564794E+00002, 0.52484523862846E-00002, 0.15017542237157E-00005
0.11652507139133E+00002, 0.52441347518652E-00002, 0.50275557835843E-00002, 0.56981963285553E-00001, 0.56963700272713E-00001, 0.41890087991081E+00001, 0.52430168026712E-00002, 0.52441347518652E-00002, 0.52433992482004E-00002, -.21584346461615E-00003, 0.28771912666136E+00002, 0.10003821794765E+00001, 0.19490504232498E+00000, -.10672695119653E+00002, 0.52418988534772E-00002, 0.14710073296011E-00005
0.11674696015196E+00002, 0.52366538703777E-00002, 0.50717045663176E-00002, 0.56799723488271E-00001, 0.56781618034158E-00001, 0.41831262416718E+00001, 0.52355646256889E-00002, 0.52366538703777E-00002, 0.52359345921451E-00002, -.16423002582753E-00003, 0.28748900384954E+00002, 0.10003831990084E+00001, 0.19459311993366E+00000, -.10672697671792E+00002, 0.52344753810003E-00002, 0.14385564650619E-00005
0.11696887109066E+00002, 0.52283001508590E-00002, 0.51091579277432E-00002, 0.56617687071526E-00001, 0.56599741443745E-00001, 0.41765456937018E+00001, 0.52272401280521E-00002, 0.52283001508590E-00002, 0.52275976232980E-00002, -.11843969555481E-00003, 0.28349215109259E+00002, 0.10003842170673E+00001, 0.19428104568987E+00000, -.10672700220783E+00002, 0.52261801052453E-00002, 0.14050551219136E-00005
0.11719081477811E+00002, 0.52190449428103E-00002, 0.51388574612774E-00002, 0.56435853109534E-00001, 0.56418084290099E-00001, 0.41692442603180E+00001, 0.52180137545347E-00002, 0.52190449428103E-00002, 0.52183591714562E-00002, -.79501710178797E-00004, 0.27620115893265E+00002, 0.10003852332772E+00001, 0.19396881726974E+00000, -.10672702766986E+00002, 0.52169825662591E-00002, 0.13715427081761E-00005
0.11741280121726E+00002, 0.52088508380768E-00002, 0.51612478461454E-00002, 0.56254215033530E-00001, 0.56236639581924E-00001, 0.41611932331527E+00001, 0.52078481306867E-00002, 0.52088508380768E-00002, 0.52081819849797E-00002, -.46934138834283E-00004, 0.26642509041426E+00002, 0.10003862476448E+00001, 0.19365642262097E+00000, -.10672705310761E+00002, 0.52068454232967E-00002, 0.13377061941192E-00005
0.11763480421581E+00002, 0.51977330177113E-00002, 0.51784612739829E-00002, 0.56072811185499E-00001, 0.56055432543606E-00001, 0.41524034050111E+00001, 0.51967578159046E-00002, 0.51977330177113E-00002, 0.51970809177124E-00002, -.18619643729471E-00004, 0.25525102536521E+00002, 0.10003872601593E+00001, 0.19334392704108E+00000, -.10672707851426E+00002, 0.51957826140979E-00002, 0.13041999976898E-00005
