Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.78580172760644E+00000, 0.49871620853369E-00003, 0.36789375446103E-00003, 0.12464610850859E+00000, 0.12463425262021E+00000, 0.39901602974981E+00000, 0.49871865943492E-00003, 0.49871620853369E-00003, 0.49871607337963E-00003, -.13082231891860E-00003, 0.17216775488945E+00001, 0.10000022865637E+00001, 0.28826620626149E+00000, -.10671745859772E+00002, 0.49872111033616E-00003, 0.27030812145982E-00009
0.80960130806041E+00000, 0.50068114600434E-00003, 0.36116408539858E-00003, 0.12463543644586E+00000, 0.12462300468196E+00000, 0.40058927636197E+00000, 0.50068311313192E-00003, 0.50068114600434E-00003, 0.50068078530894E-00003, -.13951669991036E-00003, 0.17065517372720E+00001, 0.10000023625031E+00001, 0.28825386547955E+00000, -.10671746027304E+00002, 0.50068508025951E-00003, 0.72139080117861E-00009
0.83339798396724E+00000, 0.50271569187817E-00003, 0.36013981569617E-00003, 0.12462485136328E+00000, 0.12461181814822E+00000, 0.40221867560401E+00000, 0.50271698504121E-00003, 0.50271569187817E-00003, 0.50271503304197E-00003, -.14257521734580E-00003, 0.16912098235278E+00001, 0.10000024416890E+00001, 0.28824162475636E+00000, -.10671746195491E+00002, 0.50271827820425E-00003, 0.13176723936204E-00008
0.85719188378043E+00000, 0.50481951990837E-00003, 0.36630398304154E-00003, 0.12461424273051E+00000, 0.12460059324413E+00000, 0.40390407428070E+00000, 0.50482038421799E-00003, 0.50481951990837E-00003, 0.50481879128634E-00003, -.13851480824480E-00003, 0.16756555761977E+00001, 0.10000025224842E+00001, 0.28822935627785E+00000, -.10671746364355E+00002, 0.50482124852762E-00003, 0.14572440543161E-00008
0.88098318916838E+00000, 0.50699290080644E-00003, 0.37749473697742E-00003, 0.12460349660270E+00000, 0.12458924881949E+00000, 0.40564513772600E+00000, 0.50699369207385E-00003, 0.50699290080644E-00003, 0.50699241295157E-00003, -.12949767597415E-00003, 0.16598818718262E+00001, 0.10000026026531E+00001, 0.28821692825913E+00000, -.10671746533921E+00002, 0.50699448334127E-00003, 0.97570972318541E-00009
0.90477205285931E+00000, 0.50923739971504E-00003, 0.39145215157553E-00003, 0.12459258206600E+00000, 0.12457776516121E+00000, 0.40744197099698E+00000, 0.50923802350372E-00003, 0.50923739971504E-00003, 0.50923716676431E-00003, -.11778501518878E-00003, 0.16438880206238E+00001, 0.10000026805872E+00001, 0.28820430492505E+00000, -.10671746704216E+00002, 0.50923864729240E-00003, 0.46590146812267E-00009
0.92855853287401E+00000, 0.51155453441134E-00003, 0.40800542925013E-00003, 0.12458154467077E+00000, 0.12456614953578E+00000, 0.40929548829681E+00000, 0.51155462080779E-00003, 0.51155453441134E-00003, 0.51155439022520E-00003, -.10354896097507E-00003, 0.16276916153136E+00001, 0.10000027560691E+00001, 0.28819153893521E+00000, -.10671746875268E+00002, 0.51155470720424E-00003, 0.28837227964492E-00009
0.95234254776117E+00000, 0.51394517053806E-00003, 0.42676525196735E-00003, 0.12457047228944E+00000, 0.12455442065329E+00000, 0.41120727469979E+00000, 0.51394451466096E-00003, 0.51394517053806E-00003, 0.51394506532964E-00003, -.87179813362290E-00004, 0.16113252366967E+00001, 0.10000028303791E+00001, 0.28817873191181E+00000, -.10671747047102E+00002, 0.51394385878387E-00003, 0.21041685527031E-00009
0.97612388238232E+00000, 0.51641055574365E-00003, 0.44681349776033E-00003, 0.12455946710109E+00000, 0.12454263764105E+00000, 0.41317900563594E+00000, 0.51640891928628E-00003, 0.51641055574365E-00003, 0.51641042230082E-00003, -.69596924540494E-00004, 0.15948202401442E+00001, 0.10000029057269E+00001, 0.28816600204407E+00000, -.10671747219743E+00002, 0.51640728282892E-00003, 0.26688564879063E-00009
0.99990227304355E+00000, 0.51895203305335E-00003, 0.46956969275358E-00003, 0.12454856929208E+00000, 0.12453087456674E+00000, 0.41521178037212E+00000, 0.51894896192456E-00003, 0.51895203305335E-00003, 0.51895165777417E-00003, -.49381965020583E-00004, 0.15781910010037E+00001, 0.10000029840499E+00001, 0.28815339582946E+00000, -.10671747393213E+00002, 0.51894589079576E-00003, 0.75055837946643E-00009
0.10000000000000E+00001, 0.51897338647179E-00003, 0.46977756635986E-00003, 0.12454852463811E+00000, 0.12453082630988E+00000, 0.41522884888207E+00000, 0.51897030182791E-00003, 0.51897338647179E-00003, 0.51897300847508E-00003, -.49195442115222E-00004, 0.15780527078459E+00001, 0.10000029843793E+00001, 0.28815334417414E+00000, -.10671747393928E+00002, 0.51896721718403E-00003, 0.75599341520748E-00009
0.10213978754634E+00001, 0.52131542926368E-00003, 0.49518167835951E-00003, 0.12453873334576E+00000, 0.12452027080974E+00000, 0.41710237120869E+00000, 0.52131084832057E-00003, 0.52131542926368E-00003, 0.52131476470444E-00003, -.26133086344938E-00004, 0.15630463995760E+00001, 0.10000030578045E+00001, 0.28814201746796E+00000, -.10671747550780E+00002, 0.52130626737746E-00003, 0.13291184778370E-00008
0.10451703427582E+00001, 0.52400155159974E-00003, 0.53068066801152E-00003, 0.12452771284058E+00000, 0.12450852846907E+00000, 0.41925147390099E+00000, 0.52399551893145E-00003, 0.52400155159974E-00003, 0.52400079129937E-00003, 0.66798767121534E-00005, 0.15461669563081E+00001, 0.10000031413138E+00001, 0.28812926825828E+00000, -.10671747725889E+00002, 0.52398948626317E-00003, 0.15206007338212E-00008
0.10689398946251E+00001, 0.52676378224794E-00003, 0.57322451204332E-00003, 0.12451642885748E+00000, 0.12449670652936E+00000, 0.42146124684232E+00000, 0.52675661813254E-00003, 0.52676378224794E-00003, 0.52676323404954E-00003, 0.46461277993780E-00004, 0.15291571758523E+00001, 0.10000032243942E+00001, 0.28811621365632E+00000, -.10671747901894E+00002, 0.52674945401714E-00003, 0.10963967949505E-00008
0.10927067834348E+00001, 0.52960396252276E-00003, 0.62195056810669E-00003, 0.12450490336987E+00000, 0.12448476507427E+00000, 0.42373223223541E+00000, 0.52959560151643E-00003, 0.52960396252276E-00003, 0.52960369168442E-00003, 0.92346876422273E-00004, 0.15120383625580E+00001, 0.10000033049504E+00001, 0.28810287904367E+00000, -.10671748078827E+00002, 0.52958724051010E-00003, 0.54167667765273E-00009
0.11164711361263E+00001, 0.53252420490940E-00003, 0.67610147790670E-00003, 0.12449327327821E+00000, 0.12447269277371E+00000, 0.42606597396148E+00000, 0.53251427594317E-00003, 0.53252420490940E-00003, 0.53252407260005E-00003, 0.14357740530664E-00003, 0.14948373010575E+00001, 0.10000033827551E+00001, 0.28808942278190E+00000, -.10671748256719E+00002, 0.53250434697695E-00003, 0.26461868520338E-00009
0.11402328362851E+00001, 0.53552592566790E-00003, 0.73354738838911E-00003, 0.12448170333381E+00000, 0.12446051072776E+00000, 0.42846451801922E+00000, 0.53551414139300E-00003, 0.53552592566790E-00003, 0.53552582606570E-00003, 0.19802156232341E-00003, 0.14775718074982E+00001, 0.10000034597705E+00001, 0.28807603548810E+00000, -.10671748435600E+00002, 0.53550235711810E-00003, 0.19920439816639E-00009
0.11639915644068E+00001, 0.53861023893294E-00003, 0.79174064846578E-00003, 0.12447030701950E+00000, 0.12444828541250E+00000, 0.43092954225124E+00000, 0.53859637109818E-00003, 0.53861023893294E-00003, 0.53861007381944E-00003, 0.25313057464635E-00003, 0.14602471460671E+00001, 0.10000035389776E+00001, 0.28806284848912E+00000, -.10671748615495E+00002, 0.53858250326341E-00003, 0.33022701519767E-00009
0.11877469790735E+00001, 0.54177807808316E-00003, 0.85167662903149E-00003, 0.12445907235300E+00000, 0.12443608716065E+00000, 0.43346172903451E+00000, 0.54176177331031E-00003, 0.54177807808316E-00003, 0.54177764891801E-00003, 0.30989898011348E-00003, 0.14428640381351E+00001, 0.10000036223166E+00001, 0.28804984794649E+00000, -.10671748796425E+00002, 0.54174546853746E-00003, 0.85833029367460E-00009
0.12114988056150E+00001, 0.54502934086597E-00003, 0.91775638480487E-00003, 0.12444782744807E+00000, 0.12442390957886E+00000, 0.43606082645074E+00000, 0.54501045704956E-00003, 0.54502934086597E-00003, 0.54502859821255E-00003, 0.37272778659232E-00003, 0.14254272299260E+00001, 0.10000037092064E+00001, 0.28803683496858E+00000, -.10671748978414E+00002, 0.54499157323315E-00003, 0.14853068371449E-00008
0.12352468527746E+00001, 0.54836351390570E-00003, 0.99239060448100E-00003, 0.12443633468129E+00000, 0.12441166883522E+00000, 0.43872636629081E+00000, 0.54834237335755E-00003, 0.54836351390570E-00003, 0.54836273552403E-00003, 0.44402786895697E-00003, 0.14079457398911E+00001, 0.10000037969145E+00001, 0.28802353454917E+00000, -.10671749161486E+00002, 0.54832123280940E-00003, 0.15567633299331E-00008
0.12589913135620E+00001, 0.55178155864672E-00003, 0.10738303774220E-00002, 0.12442446130104E+00000, 0.12439928695276E+00000, 0.44145855892147E+00000, 0.55175848330049E-00003, 0.55178155864672E-00003, 0.55178102224015E-00003, 0.52204935518181E-00003, 0.13908145850027E+00001, 0.10000038825200E+00001, 0.28800979300601E+00000, -.10671749345672E+00002, 0.55173540795426E-00003, 0.10728131480644E-00008
0.12827323394012E+00001, 0.55528570656750E-00003, 0.11588866081543E-00002, 0.12441225604397E+00000, 0.12438673722376E+00000, 0.44425863456940E+00000, 0.55526065647408E-00003, 0.55528570656750E-00003, 0.55528542138934E-00003, 0.60360118676493E-00003, 0.13742580363732E+00001, 0.10000039648552E+00001, 0.28799566668496E+00000, -.10671749531008E+00002, 0.55523560638066E-00003, 0.57035630289001E-00009
0.13064698865682E+00001, 0.55887793660509E-00003, 0.12446529120496E-00002, 0.12439989269655E+00000, 0.12437402830290E+00000, 0.44712850298880E+00000, 0.55885074080235E-00003, 0.55887793660509E-00003, 0.55887778531364E-00003, 0.68577512673597E-00003, 0.13577637484288E+00001, 0.10000040450774E+00001, 0.28798135668424E+00000, -.10671749717525E+00002, 0.55882354499961E-00003, 0.30258288886657E-00009
0.13302037236575E+00001, 0.56255964642275E-00003, 0.13289026470016E-00002, 0.12438756802304E+00000, 0.12436119153419E+00000, 0.45007001974306E+00000, 0.56253018165108E-00003, 0.56255964642275E-00003, 0.56255951432518E-00003, 0.76634313267640E-00003, 0.13442926476978E+00001, 0.10000041257141E+00001, 0.28796709073902E+00000, -.10671749905255E+00002, 0.56250071687940E-00003, 0.26419514368918E-00009
0.13539335574894E+00001, 0.56633191137877E-00003, 0.14111650029848E-00002, 0.12437540213590E+00000, 0.12434827194048E+00000, 0.45308440021964E+00000, 0.56630004121423E-00003, 0.56633191137877E-00003, 0.56633166301587E-00003, 0.84483333996890E-00003, 0.13324877038703E+00001, 0.10000042089857E+00001, 0.28795300789758E+00000, -.10671750094224E+00002, 0.56626817104968E-00003, 0.49672578561123E-00009
0.13776591622316E+00001, 0.57019534726690E-00003, 0.14926184981688E-00002, 0.12436336894117E+00000, 0.12433530251477E+00000, 0.45617211846753E+00000, 0.57016097835702E-00003, 0.57019534726690E-00003, 0.57019487125862E-00003, 0.92242362691015E-00003, 0.13239844777685E+00001, 0.10000042955396E+00001, 0.28793907797909E+00000, -.10671750284459E+00002, 0.57012660944715E-00003, 0.95201654942549E-00009
0.14013804238742E+00001, 0.57415019407040E-00003, 0.15742830089661E-00002, 0.12435130648453E+00000, 0.12432228681168E+00000, 0.45933323993504E+00000, 0.57411343194905E-00003, 0.57415019407040E-00003, 0.57414950295760E-00003, 0.10001335060085E-00002, 0.13239889965850E+00001, 0.10000043843301E+00001, 0.28792511350989E+00000, -.10671750475990E+00002, 0.57407666982769E-00003, 0.13822256079628E-00008
0.14250973075085E+00001, 0.57819680907157E-00003, 0.16556672390667E-00002, 0.12433901481970E+00000, 0.12430920915142E+00000, 0.46256791451491E+00000, 0.57815800252356E-00003, 0.57819680907157E-00003, 0.57819606287097E-00003, 0.10774711761957E-00002, 0.13408435457922E+00001, 0.10000044735127E+00001, 0.28791088299414E+00000, -.10671750668848E+00002, 0.57811919597556E-00003, 0.14924011972083E-00008
0.14488098129851E+00001, 0.58233623399088E-00003, 0.17351056443417E-00002, 0.12432638068596E+00000, 0.12429605682469E+00000, 0.46587678395407E+00000, 0.58229580904901E-00003, 0.58233623399088E-00003, 0.58233562688013E-00003, 0.11527700174616E-00002, 0.13592848704887E+00001, 0.10000045616087E+00001, 0.28789625525637E+00000, -.10671750863068E+00002, 0.58225538410715E-00003, 0.12142214999961E-00008
0.14725179568926E+00001, 0.58657033949418E-00003, 0.18113473138736E-00002, 0.12431344198580E+00000, 0.12428282463222E+00000, 0.46926115874753E+00000, 0.58652856061013E-00003, 0.58657033949418E-00003, 0.58656993834467E-00003, 0.12247773755290E-00002, 0.13776032234793E+00001, 0.10000046482204E+00001, 0.28788127412275E+00000, -.10671751058686E+00002, 0.58648678172607E-00003, 0.80229901298497E-00009
0.14962217571696E+00001, 0.59090119193507E-00003, 0.18841725693394E-00002, 0.12430034909933E+00000, 0.12426949679417E+00000, 0.47272286476360E+00000, 0.59085816000662E-00003, 0.59090119193507E-00003, 0.59090093093269E-00003, 0.12932716384067E-00002, 0.13957748706213E+00001, 0.10000047340402E+00001, 0.28786611367015E+00000, -.10671751255738E+00002, 0.59081512807817E-00003, 0.52200475248980E-00009
0.15000000000000E+00001, 0.59161895404792E-00003, 0.18957392379623E-00002, 0.12429825929068E+00000, 0.12426736131459E+00000, 0.47329661100731E+00000, 0.59157572465234E-00003, 0.59161895404792E-00003, 0.59161870648888E-00003, 0.13041205314734E-00002, 0.13987320489323E+00001, 0.10000047477305E+00001, 0.28786369377500E+00000, -.10671751287285E+00002, 0.59153249525677E-00003, 0.49511807134065E-00009
0.15189593320694E+00001, 0.59514874106618E-00003, 0.19503426829813E-00002, 0.12428779452312E+00000, 0.12425659090157E+00000, 0.47611846491742E+00000, 0.59510458582802E-00003, 0.59514874106618E-00003, 0.59514851860906E-00003, 0.13551941643722E-00002, 0.14130534974050E+00001, 0.10000048168171E+00001, 0.28785157578530E+00000, -.10671751446173E+00002, 0.59506043058986E-00003, 0.44491422748709E-00009
0.15426544242256E+00001, 0.59967355214372E-00003, 0.20138311729175E-00002, 0.12427479721744E+00000, 0.12424299064560E+00000, 0.47973649442728E+00000, 0.59962831393441E-00003, 0.59967355214372E-00003, 0.59967325430528E-00003, 0.14141579186123E-00002, 0.14308860827067E+00001, 0.10000049046906E+00001, 0.28783652445725E+00000, -.10671751646138E+00002, 0.59958307572510E-00003, 0.59567689090786E-00009
0.15663447296916E+00001, 0.60429863507282E-00003, 0.20697296225372E-00002, 0.12426184572642E+00000, 0.12422923773923E+00000, 0.48343532391743E+00000, 0.60425242682554E-00003, 0.60429863507282E-00003, 0.60429814900596E-00003, 0.14654314735312E-00002, 0.14485216340416E+00001, 0.10000049946351E+00001, 0.28782152540121E+00000, -.10671751847638E+00002, 0.60420621857827E-00003, 0.97213370348666E-00009
0.15900299341432E+00001, 0.60902431066357E-00003, 0.21167068306220E-00002, 0.12424878899769E+00000, 0.12421535111494E+00000, 0.48721484286971E+00000, 0.60897737584331E-00003, 0.60902431066357E-00003, 0.60902360686001E-00003, 0.15076832237620E-00002, 0.14659400607710E+00001, 0.10000050861157E+00001, 0.28780640367869E+00000, -.10671752050706E+00002, 0.60893044102306E-00003, 0.14076071168800E-00008
0.16137098424167E+00001, 0.61385116284117E-00003, 0.21546556072144E-00002, 0.12423546141919E+00000, 0.12420135373624E+00000, 0.49107527176011E+00000, 0.61380393586874E-00003, 0.61385116284117E-00003, 0.61385033554340E-00003, 0.15408052716710E-00002, 0.14831195020180E+00001, 0.10000051779208E+00001, 0.28779096745056E+00000, -.10671752255377E+00002, 0.61375670889631E-00003, 0.16545955309455E-00008
0.16373844844895E+00001, 0.61878059210087E-00003, 0.21842928353368E-00002, 0.12422178604140E+00000, 0.12418725470376E+00000, 0.49501785718864E+00000, 0.61873365826266E-00003, 0.61878059210087E-00003, 0.61877982724220E-00003, 0.15655130080946E-00002, 0.15000398021308E+00001, 0.10000052689221E+00001, 0.28777512753467E+00000, -.10671752461689E+00002, 0.61868672442445E-00003, 0.15297173412670E-00008
0.16610540638936E+00001, 0.62381493041194E-00003, 0.22060120182378E-00002, 0.12420781903235E+00000, 0.12417304332191E+00000, 0.49904480598090E+00000, 0.62376883615698E-00003, 0.62381493041194E-00003, 0.62381437369280E-00003, 0.15821976445450E-00002, 0.15166831860408E+00001, 0.10000053587980E+00001, 0.28775894892815E+00000, -.10671752669684E+00002, 0.62372274190201E-00003, 0.11134382789486E-00008
0.16847187685347E+00001, 0.62895684799039E-00003, 0.22193040729061E-00002, 0.12419370246199E+00000, 0.12415869530618E+00000, 0.50315846869945E+00000, 0.62891189631416E-00003, 0.62895684799039E-00003, 0.62895646839036E-00003, 0.15903476045157E-00002, 0.15330314019000E+00001, 0.10000054482146E+00001, 0.28774259615380E+00000, -.10671752879405E+00002, 0.62886694463793E-00003, 0.75920006829287E-00009
0.17083785842979E+00001, 0.63420823742170E-00003, 0.22225129353832E-00002, 0.12417956189007E+00000, 0.12414418673274E+00000, 0.50736043942955E+00000, 0.63416456059596E-00003, 0.63420823742170E-00003, 0.63420788184636E-00003, 0.15883050535368E-00002, 0.15490634225872E+00001, 0.10000055383566E+00001, 0.28772621464402E+00000, -.10671753090892E+00002, 0.63412088377022E-00003, 0.71115068823637E-00009
0.17320332566229E+00001, 0.63956997416434E-00003, 0.22129377166323E-00002, 0.12416543673948E+00000, 0.12412952089360E+00000, 0.51165131584675E+00000, 0.63952771433272E-00003, 0.63956997416434E-00003, 0.63956949556179E-00003, 0.15733682210706E-00002, 0.15647574821037E+00001, 0.10000056301964E+00001, 0.28770985006829E+00000, -.10671753304180E+00002, 0.63948545450109E-00003, 0.95720509013646E-00009
0.17556824268204E+00001, 0.64504269110821E-00003, 0.21886326431240E-00002, 0.12415128050359E+00000, 0.12411474225080E+00000, 0.51603127205080E+00000, 0.64500205749266E-00003, 0.64504269110821E-00003, 0.64504199060152E-00003, 0.15435906525225E-00002, 0.15800957555829E+00001, 0.10000057239792E+00001, 0.28769344854502E+00000, -.10671753519306E+00002, 0.64496142387710E-00003, 0.14010133814040E-00008
0.17793258342760E+00001, 0.65062736504079E-00003, 0.21503290445453E-00002, 0.12413699939347E+00000, 0.12409990510714E+00000, 0.52050089779307E+00000, 0.65058870645130E-00003, 0.65062736504079E-00003, 0.65062643989635E-00003, 0.14997026046489E-00002, 0.15950661460426E+00001, 0.10000058191662E+00001, 0.28767690139399E+00000, -.10671753736306E+00002, 0.65055004786180E-00003, 0.18502888879061E-00008
0.18029634392178E+00001, 0.65632560484660E-00003, 0.21011401580361E-00002, 0.12412250199105E+00000, 0.12408502308841E+00000, 0.52506160875000E+00000, 0.65628943877066E-00003, 0.65632560484660E-00003, 0.65632456728867E-00003, 0.14448155907475E-00002, 0.16096584463925E+00001, 0.10000059148318E+00001, 0.28766010265711E+00000, -.10671753955220E+00002, 0.65625327269473E-00003, 0.20751158540529E-00008
