Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.12589913397490E+00001, 0.55177931966147E-00003, 0.10873841344029E-00002, 0.12442446051707E+00000, 0.12439928621620E+00000, 0.44145847049920E+00000, 0.55175730834005E-00003, 0.55177931966147E-00003, 0.55177877820553E-00003, 0.53560535619742E-00003, 0.13912467957320E+00001, 0.10000038825483E+00001, 0.28800979209866E+00000, -.10671749345641E+00002, 0.55173529701864E-00003, 0.10829118704268E-00008
0.12827323652604E+00001, 0.55528330184564E-00003, 0.11707762703781E-00002, 0.12441225512694E+00000, 0.12438673636700E+00000, 0.44425849604821E+00000, 0.55525936728033E-00003, 0.55528330184564E-00003, 0.55528301036383E-00003, 0.61549326001422E-00003, 0.13747277745257E+00001, 0.10000039648866E+00001, 0.28799566562356E+00000, -.10671749530973E+00002, 0.55523543271502E-00003, 0.58296361951354E-00009
0.13064699115126E+00001, 0.55887535144646E-00003, 0.12549895819977E-00002, 0.12439989163251E+00000, 0.12437402731494E+00000, 0.44712830894217E+00000, 0.55884932663508E-00003, 0.55887535144646E-00003, 0.55887519210315E-00003, 0.69611438989454E-00003, 0.13582503141101E+00001, 0.10000040451115E+00001, 0.28798135545264E+00000, -.10671749717489E+00002, 0.55882330182369E-00003, 0.31868662877430E-00009
0.13302037469290E+00001, 0.56255691168773E-00003, 0.13384133432292E-00002, 0.12438756679877E+00000, 0.12436119040429E+00000, 0.45006976582608E+00000, 0.56252865521131E-00003, 0.56255691168773E-00003, 0.56255676922468E-00003, 0.77585657400447E-00003, 0.13444900730680E+00001, 0.10000041257503E+00001, 0.28796708932188E+00000, -.10671749905219E+00002, 0.56250039873490E-00003, 0.28492609301516E-00009
0.13539335781865E+00001, 0.56632905144462E-00003, 0.14199410901864E-00002, 0.12437540073400E+00000, 0.12434827065394E+00000, 0.45308408549192E+00000, 0.56629841410800E-00003, 0.56632905144462E-00003, 0.56632878996515E-00003, 0.85361230022129E-00003, 0.13318416307873E+00001, 0.10000042090233E+00001, 0.28795300627476E+00000, -.10671750094190E+00002, 0.56626777677138E-00003, 0.52295895092672E-00009
0.13776591793121E+00001, 0.57019235157664E-00003, 0.14995470329019E-00002, 0.12436336733810E+00000, 0.12433530105231E+00000, 0.45617174242990E+00000, 0.57015924502811E-00003, 0.57019235157664E-00003, 0.57019185946854E-00003, 0.92935517343339E-00003, 0.13236765410473E+00001, 0.10000042955775E+00001, 0.28793907612329E+00000, -.10671750284429E+00002, 0.57012613847957E-00003, 0.98421619880110E-00009
0.14013804361003E+00001, 0.57414702610615E-00003, 0.15775451322411E-00002, 0.12435130465603E+00000, 0.12432228515248E+00000, 0.45933280181865E+00000, 0.57411157367688E-00003, 0.57414702610615E-00003, 0.57414631574038E-00003, 0.10033988165007E-00002, 0.13239768361637E+00001, 0.10000043843670E+00001, 0.28792511139303E+00000, -.10671750475966E+00002, 0.57407612124762E-00003, 0.14207315470667E-00008
0.14250973134430E+00001, 0.57819342391583E-00003, 0.16536281444068E-00002, 0.12433901274148E+00000, 0.12430920727256E+00000, 0.46256741715587E+00000, 0.57815599861427E-00003, 0.57819342391583E-00003, 0.57819265496100E-00003, 0.10754354894458E-00002, 0.13405905443194E+00001, 0.10000044735477E+00001, 0.28791088058805E+00000, -.10671750668833E+00002, 0.57811857331272E-00003, 0.15379096571148E-00008
0.14488098110248E+00001, 0.58233258262347E-00003, 0.17268283660137E-00002, 0.12432637832603E+00000, 0.12429605469668E+00000, 0.46587623601313E+00000, 0.58229364041480E-00003, 0.58233258262347E-00003, 0.58233194867097E-00003, 0.11444964173427E-00002, 0.13590033626904E+00001, 0.10000045616404E+00001, 0.28789625252398E+00000, -.10671750863065E+00002, 0.58225469820613E-00003, 0.12679050132051E-00008
0.14725179452615E+00001, 0.58656636994456E-00003, 0.17964320540647E-00002, 0.12431343930249E+00000, 0.12428282221788E+00000, 0.46926057045353E+00000, 0.58652620768885E-00003, 0.58656636994456E-00003, 0.58656593722102E-00003, 0.12098661168437E-00002, 0.13772900210617E+00001, 0.10000046482474E+00001, 0.28788127101578E+00000, -.10671751058697E+00002, 0.58648604543314E-00003, 0.86544707529285E-00009
0.14962217339061E+00001, 0.59089685986203E-00003, 0.18621632538301E-00002, 0.12430034604588E+00000, 0.12426949404955E+00000, 0.47272224018282E+00000, 0.59085560318055E-00003, 0.59089685986203E-00003, 0.59089656201540E-00003, 0.12712666918147E-00002, 0.13954265146351E+00001, 0.10000047340613E+00001, 0.28786611013441E+00000, -.10671751255768E+00002, 0.59081434649906E-00003, 0.59569326603268E-00009
0.15000000000000E+00001, 0.59161456428436E-00003, 0.18724936275457E-00002, 0.12429825615948E+00000, 0.12426735849833E+00000, 0.47329598389574E+00000, 0.59157313740528E-00003, 0.59161456428436E-00003, 0.59161427897702E-00003, 0.12808793485687E-00002, 0.13983776145047E+00001, 0.10000047477507E+00001, 0.28786369014921E+00000, -.10671751287318E+00002, 0.59153171052619E-00003, 0.57061468218930E-00009
0.15189593209368E+00001, 0.59514403966222E-00003, 0.19206447111978E-00002, 0.12428779104856E+00000, 0.12425658777456E+00000, 0.47611780324465E+00000, 0.59510182119229E-00003, 0.59514403966222E-00003, 0.59514377491500E-00003, 0.13255009362828E-00002, 0.14126679445004E+00001, 0.10000048168317E+00001, 0.28785157176175E+00000, -.10671751446224E+00002, 0.59505960272236E-00003, 0.52949443935563E-00009
0.15426543970663E+00001, 0.59966844314397E-00003, 0.19748072922759E-00002, 0.12427479324585E+00000, 0.12424298706552E+00000, 0.47973577601588E+00000, 0.59962531011607E-00003, 0.59966844314397E-00003, 0.59966809697991E-00003, 0.13751391952960E-00002, 0.14304577428987E+00001, 0.10000049046973E+00001, 0.28783651985789E+00000, -.10671751646213E+00002, 0.59958217708818E-00003, 0.69232812795332E-00009
0.15663446839765E+00001, 0.60429309545354E-00003, 0.20200642786268E-00002, 0.12426184116287E+00000, 0.12422923361686E+00000, 0.48343453439766E+00000, 0.60424916339209E-00003, 0.60429309545354E-00003, 0.60429255450880E-00003, 0.14157717241180E-00002, 0.14480459051416E+00001, 0.10000049946330E+00001, 0.28782152011605E+00000, -.10671751847740E+00002, 0.60420523133063E-00003, 0.10818894925501E-00008
0.15900298671470E+00001, 0.60901830422708E-00003, 0.20554299283158E-00002, 0.12424878373209E+00000, 0.12421534634310E+00000, 0.48721397512417E+00000, 0.60897383027758E-00003, 0.60901830422708E-00003, 0.60901753813401E-00003, 0.14464123901818E-00002, 0.14654117441747E+00001, 0.10000050861044E+00001, 0.28780639758015E+00000, -.10671752050839E+00002, 0.60892935632808E-00003, 0.15321861305128E-00008
